,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
43,optics,215,University of Ottawa,Canada,Ottawa,68.9,62.2,"36,670",https://www.usnews.com/education/best-global-universities/university-of-ottawa-499972
44,optics,170,University of Rochester,United States,Rochester,68.4,64.8,"10,364",https://www.usnews.com/education/best-global-universities/university-of-rochester-195030
45,optics,679,Beijing University of Posts & Telecommunications,China,Beijing,67.9,46.2,N/A,https://www.usnews.com/education/best-global-universities/beijing-university-of-posts-telecommunications-502130
46,optics,116,Fudan University,China,Shanghai,67.7,68.8,N/A,https://www.usnews.com/education/best-global-universities/fudan-university-500824
47,optics,11,Yale University,United States,New Haven,67.7,84.6,"13,482",https://www.usnews.com/education/best-global-universities/yale-university-130794
48,optics,21,Cornell University,United States,Ithaca,67.6,82.9,"24,027",https://www.usnews.com/education/best-global-universities/cornell-university-190415
49,optics,209,Royal Melbourne Institute of Technology (RMIT),Australia,Melbourne (Australia),67.5,62.5,"32,692",https://www.usnews.com/education/best-global-universities/royal-melbourne-institute-of-technology-rmit-503858
50,optics,168,Hunan University,China,Changsha,67.4,65.3,"41,580",https://www.usnews.com/education/best-global-universities/hunan-university-505375
51,optics,100,Hong Kong Polytechnic University,Hong Kong,Kowloon,67.1,70.2,"19,046",https://www.usnews.com/education/best-global-universities/hong-kong-polytechnic-university-500421
52,optics,247,Xiamen University,China,Xiamen,66.7,60.7,N/A,https://www.usnews.com/education/best-global-universities/xiamen-university-506410
53,optics,65,King Abdulaziz University,Saudi Arabia,Jeddah,66.2,73.4,N/A,https://www.usnews.com/education/best-global-universities/king-abdulaziz-university-501597
54,optics,47,University of Munich,Germany,Munich,66.2,75.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-munich-500951
55,optics,6,University of Washington Seattle,United States,Seattle,66.2,86.6,"47,727",https://www.usnews.com/education/best-global-universities/university-of-washington-seattle-236948
56,optics,260,Tianjin University,China,Tianjin,65.7,60.2,N/A,https://www.usnews.com/education/best-global-universities/tianjin-university-503557
57,optics,48,Sorbonne Universite,France,Paris,65.4,75.2,"44,649",https://www.usnews.com/education/best-global-universities/sorbonne-universite-529569
58,optics,93,University of Bristol,United Kingdom,Bristol,65.3,70.7,"25,660",https://www.usnews.com/education/best-global-universities/university-of-bristol-505342
59,optics,333,Northwestern Polytechnical University,China,Xi'an,65,56.8,"34,095",https://www.usnews.com/education/best-global-universities/northwestern-polytechnical-university-504154
60,optics,297,Polytechnic University of Milan,Italy,Milan,64.6,58.5,N/A,https://www.usnews.com/education/best-global-universities/polytechnic-university-of-milan-502229
61,optics,13,Imperial College London,United Kingdom,London (U.K.),64.5,84.3,"18,455",https://www.usnews.com/education/best-global-universities/imperial-college-london-505571
62,optics,186,Universite Grenoble Alpes (UGA),France,Saint-Martin-d'Heres,64.2,63.6,"50,868",https://www.usnews.com/education/best-global-universities/universite-grenoble-alpes-uga-528916
63,optics,25,Duke University,United States,"Durham (North Carolina, U.S.)",64.1,80.7,N/A,https://www.usnews.com/education/best-global-universities/duke-university-198419
64,optics,,Alabama A&M University,United States,Huntsville ,64,N/A,N/A,https://www.usnews.com/education/best-global-universities/alabama-am-university-530175
65,optics,18,University of Toronto,Canada,Toronto,63,83.8,"77,468",https://www.usnews.com/education/best-global-universities/university-of-toronto-499968
66,optics,81,University of Tokyo,Japan,Tokyo,62.5,72.4,"26,112",https://www.usnews.com/education/best-global-universities/university-of-tokyo-500248
