,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
162,polymer-science,717,Indian Institute of Technology (IIT) - Delhi,India,New Delhi,30.3,45.3,"9,794",https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-delhi-500856
163,polymer-science,349,Kyushu University,Japan,Fukuoka,29.9,56.1,N/A,https://www.usnews.com/education/best-global-universities/kyushu-university-505482
164,polymer-science,520,Martin Luther University Halle Wittenberg,Germany,Halle,29.9,50.5,N/A,https://www.usnews.com/education/best-global-universities/martin-luther-university-halle-wittenberg-502747
165,polymer-science,889,National Taiwan University of Science & Technology,Taiwan,Taipei City,29.8,41.1,"8,907",https://www.usnews.com/education/best-global-universities/national-taiwan-university-of-science-technology-501875
166,polymer-science,156,Universite de Montreal,Canada,Montreal,29.4,65.9,"38,189",https://www.usnews.com/education/best-global-universities/universite-de-montreal-506159
167,polymer-science,79,Technical University of Munich,Germany,Munich,29,72.6,"33,960",https://www.usnews.com/education/best-global-universities/technical-university-of-munich-503109
168,polymer-science,432,Universidade Federal do Rio Grande do Sul,Brazil,Porto Alegre,28.5,53.6,N/A,https://www.usnews.com/education/best-global-universities/universidade-federal-do-rio-grande-do-sul-500468
169,polymer-science,512,China University of Petroleum,China,Qingdao,28.4,50.7,N/A,https://www.usnews.com/education/best-global-universities/china-university-of-petroleum-500186
170,polymer-science,"1,394",Lodz University of Technology,Poland,Lodz,28.4,30.2,"12,642",https://www.usnews.com/education/best-global-universities/lodz-university-of-technology-529225
171,polymer-science,292,Yonsei University,South Korea,Seoul,27.6,58.8,N/A,https://www.usnews.com/education/best-global-universities/yonsei-university-503801
172,polymer-science,497,Universidade Estadual Paulista,Brazil,Sao Paulo,26.9,51.4,N/A,https://www.usnews.com/education/best-global-universities/universidade-estadual-paulista-503331
173,polymer-science,265,Virginia Polytechnic Institute & State University,United States,Blacksburg,26.8,59.9,"36,512",https://www.usnews.com/education/best-global-universities/virginia-polytechnic-institute-state-university-233921
174,polymer-science,8,University of Cambridge,United Kingdom,Cambridge (U.K.),26.3,86.1,"20,385",https://www.usnews.com/education/best-global-universities/university-of-cambridge-502149
175,polymer-science,100,Hong Kong Polytechnic University,Hong Kong,Kowloon,26,70.2,"19,046",https://www.usnews.com/education/best-global-universities/hong-kong-polytechnic-university-500421
176,polymer-science,889,Jeonbuk National University,South Korea,Jeonju,25.9,41.1,"21,782",https://www.usnews.com/education/best-global-universities/jeonbuk-national-university-503088
177,polymer-science,282,Korea Advanced Institute of Science & Technology (KAIST),South Korea,Daejeon,24,59.1,"9,946",https://www.usnews.com/education/best-global-universities/korea-advanced-institute-of-science-technology-kaist-506336
178,polymer-science,256,University of Erlangen Nuremberg,Germany,Erlangen,24,60.3,"33,777",https://www.usnews.com/education/best-global-universities/university-of-erlangen-nuremberg-504002
179,polymer-science,54,McGill University,Canada,Montreal,23.9,74.6,"32,309",https://www.usnews.com/education/best-global-universities/mcgill-university-499986
