ranking,,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
37,civil-engineering,329,University of Tehran,Iran,Tehran,65.6,57.1,"45,295",https://www.usnews.com/education/best-global-universities/university-of-tehran-504903
38,civil-engineering,150,Wuhan University,China,Wuhan,64.9,66.2,N/A,https://www.usnews.com/education/best-global-universities/wuhan-university-503252
39,civil-engineering,267,Norwegian University of Science & Technology (NTNU),Norway,Trondheim,64.3,59.8,"37,759",https://www.usnews.com/education/best-global-universities/norwegian-university-of-science-technology-ntnu-503599
40,civil-engineering,19,University of Michigan,United States,Ann Arbor,63.9,83.4,"46,146",https://www.usnews.com/education/best-global-universities/university-of-michigan-170976
41,civil-engineering,28,University of Sydney,Australia,Sydney,63.9,79.9,"47,118",https://www.usnews.com/education/best-global-universities/university-of-sydney-505369
42,civil-engineering,226,Universiti Malaya,Malaysia,Kuala Lumpur,63.5,61.6,"18,320",https://www.usnews.com/education/best-global-universities/universiti-malaya-501730
43,civil-engineering,643,Beijing University of Technology,China,Beijing,63.4,47.1,N/A,https://www.usnews.com/education/best-global-universities/beijing-university-of-technology-505552
44,civil-engineering,234,Western Sydney University,Australia,Penrith,62.7,61.3,"36,033",https://www.usnews.com/education/best-global-universities/western-sydney-university-506826
45,civil-engineering,29,ETH Zurich,Switzerland,Zurich,62.3,79.3,"21,209",https://www.usnews.com/education/best-global-universities/eth-zurich-502241
46,civil-engineering,625,University of Tabriz,Iran,Tabriz,61.5,47.7,"20,983",https://www.usnews.com/education/best-global-universities/university-of-tabriz-528957
47,civil-engineering,95,Hong Kong University of Science & Technology,Hong Kong,Hong Kong,61.3,70.6,"9,864",https://www.usnews.com/education/best-global-universities/hong-kong-university-of-science-technology-503260
48,civil-engineering,551,Guangzhou University,China,Guangzhou,60.3,49.6,N/A,https://www.usnews.com/education/best-global-universities/guangzhou-university-529537
49,civil-engineering,95,Ghent University,Belgium,Gent,60,70.6,"39,437",https://www.usnews.com/education/best-global-universities/ghent-university-506883
50,civil-engineering,140,Purdue University West Lafayette Campus,United States,West Lafayette,59.5,66.9,N/A,https://www.usnews.com/education/best-global-universities/purdue-university-west-lafayette-campus-243780
51,civil-engineering,50,KU Leuven,Belgium,Leuven,59.4,75.1,"47,663",https://www.usnews.com/education/best-global-universities/ku-leuven-504785
52,civil-engineering,2,Massachusetts Institute of Technology (MIT),United States,Cambridge (U.S.),59.2,97.7,"11,415",https://www.usnews.com/education/best-global-universities/massachusetts-institute-of-technology-mit-166683
53,civil-engineering,507,Universidade do Minho,Portugal,Braga,58.9,51,"19,922",https://www.usnews.com/education/best-global-universities/universidade-do-minho-506228
54,civil-engineering,13,Imperial College London,United Kingdom,London (U.K.),58.8,84.3,"18,455",https://www.usnews.com/education/best-global-universities/imperial-college-london-505571
55,civil-engineering,271,Shenzhen University,China,Shenzhen,58.8,59.6,"38,240",https://www.usnews.com/education/best-global-universities/shenzhen-university-529041
56,civil-engineering,219,South China University of Technology,China,Guangzhou,58.6,61.9,"40,082",https://www.usnews.com/education/best-global-universities/south-china-university-of-technology-505115
57,civil-engineering,69,Ecole Polytechnique Federale de Lausanne,Switzerland,Lausanne,58,73.2,"11,641",https://www.usnews.com/education/best-global-universities/ecole-polytechnique-federale-de-lausanne-501629
58,civil-engineering,51,Georgia Institute of Technology,United States,Atlanta,57.8,74.9,N/A,https://www.usnews.com/education/best-global-universities/georgia-institute-of-technology-139755
59,civil-engineering,165,Technical University of Denmark,Denmark,Kongens Lyngby,57.8,65.5,"9,599",https://www.usnews.com/education/best-global-universities/technical-university-of-denmark-503016
60,civil-engineering,185,University of Naples Federico II,Italy,Naples,57.6,63.7,N/A,https://www.usnews.com/education/best-global-universities/university-of-naples-federico-ii-505539
