,subject_name,global_ranking,school_name,country,area,subject_score,global_score,enrollment,url
54,space-science,86,University of Barcelona,Spain,Barcelona,61.3,71.8,"45,004",https://www.usnews.com/education/best-global-universities/university-of-barcelona-500261
55,space-science,186,Universite Grenoble Alpes (UGA),France,Saint-Martin-d'Heres,61.2,63.6,"50,868",https://www.usnews.com/education/best-global-universities/universite-grenoble-alpes-uga-528916
56,space-science,277,Durham University,United Kingdom,Durham (U.K.),60.8,59.3,"18,715",https://www.usnews.com/education/best-global-universities/durham-university-501717
57,space-science,73,University of California Davis,United States,Davis,60.4,72.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-california-davis-110644
58,space-science,282,International School for Advanced Studies (SISSA),Italy,Trieste,60,59.1,N/A,https://www.usnews.com/education/best-global-universities/international-school-for-advanced-studies-sissa-528824
59,space-science,118,Carnegie Mellon University,United States,Pittsburgh,59.8,68.7,N/A,https://www.usnews.com/education/best-global-universities/carnegie-mellon-university-211440
60,space-science,89,University of Oslo,Norway,Oslo,59.7,71.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-oslo-502680
61,space-science,138,University of Bonn,Germany,Bonn,59.2,67,"27,210",https://www.usnews.com/education/best-global-universities/university-of-bonn-504578
62,space-science,37,Monash University,Australia,Clayton,59.1,77,"58,725",https://www.usnews.com/education/best-global-universities/monash-university-500301
63,space-science,13,Imperial College London,United Kingdom,London (U.K.),58.9,84.3,"18,455",https://www.usnews.com/education/best-global-universities/imperial-college-london-505571
64,space-science,544,University of Wisconsin Milwaukee,United States,Milwaukee,58.9,49.9,N/A,https://www.usnews.com/education/best-global-universities/university-of-wisconsin-milwaukee-240453
65,space-science,99,University of Helsinki,Finland,Helsinki,58.6,70.3,N/A,https://www.usnews.com/education/best-global-universities/university-of-helsinki-501989
66,space-science,31,New York University,United States,New York City,58.1,78.5,"36,337",https://www.usnews.com/education/best-global-universities/new-york-university-193900
67,space-science,199,Swinburne University of Technology,Australia,Hawthorn,58,63,"15,327",https://www.usnews.com/education/best-global-universities/swinburne-university-of-technology-528823
68,space-science,282,Universite Toulouse III - Paul Sabatier,France,Toulouse,58,59.1,N/A,https://www.usnews.com/education/best-global-universities/universite-toulouse-iii-paul-sabatier-503302
69,space-science,89,University of Birmingham,United Kingdom,Birmingham (U.K.),57.6,71.3,"32,560",https://www.usnews.com/education/best-global-universities/university-of-birmingham-501524
70,space-science,152,Cardiff University,United Kingdom,Cardiff,57.3,66.1,N/A,https://www.usnews.com/education/best-global-universities/cardiff-university-500071
71,space-science,125,Sapienza University Rome,Italy,Rome,57,68,"74,149",https://www.usnews.com/education/best-global-universities/sapienza-university-rome-506550
